id,topic,source,question,reference_answer,baseline_answer,top_source,top_score,retrieved_contexts,source_match,top3_source_match,answer_similarity
qa_158,Heart Disease Risk Factors,heart_disease_risk_factors.txt,"Why are high blood pressure, high cholesterol, and smoking considered major heart disease risk factors?","High blood pressure, high cholesterol, and smoking are major heart disease risk factors because they directly affect blood vessels and increase the risk of cardiovascular complications. Managing these factors can help reduce heart disease risk.","Risk factors increase the likelihood of developing heart disease. These include high blood pressure, high cholesterol, type 2 diabetes, obesity, smoking or tobacco use, physical inactivity, unhealthy diet, and a family history of heart disease. Several factors increase the risk of developing atherosclerosis. These include increasing age, family history of cardiovascular disease, high blood pressure, high cholesterol, diabetes, smoking, lack of physical activity, and an unhealthy diet. Lifestyle choices play a major role in reducing cardiovascular risk.",Heart_Disease.txt,0.3615217613640657,"[{'source': 'Heart_Disease.txt', 'text': 'Risk factors increase the likelihood of developing heart disease. These include high blood pressure, high cholesterol, type 2 diabetes, obesity, smoking or tobacco use, physical inactivity, unhealthy diet, and a family history of heart disease.', 'score': 0.3615217613640657}, {'source': 'Atherosclerosis.txt', 'text': 'Several factors increase the risk of developing atherosclerosis. These include increasing age, family history of cardiovascular disease, high blood pressure, high cholesterol, diabetes, smoking, lack of physical activity, and an unhealthy diet.', 'score': 0.2927631307231316}, {'source': 'prevention.txt', 'text': 'Lifestyle choices play a major role in reducing cardiovascular risk. Managing daily habits can significantly lower key risk factors such as high blood pressure, high cholesterol, diabetes, and obesity. Combining multiple healthy habits provides the greatest protective effect against heart disease.', 'score': 0.27737431606472024}]",False,False,0.3966516332502724
qa_058,Heart Valve Disease,Heart Valve Disease.txt,What is valve prolapse?,Valve prolapse happens when valve flaps become stretched out and floppy. They bulge backward like a parachute and may lead to regurgitation.,There are different types of heart valve disease. Sometimes a valve isn't formed or it doesn't close all the way. Or a valve opening may get narrow. Heart valve disease can change how blood flows through the heart to the rest of the body. Heart valve disease.,Heart Valve Disease.txt,0.40974633819386036,"[{'source': 'Heart Valve Disease.txt', 'text': ""There are different types of heart valve disease. Sometimes a valve isn't formed or it doesn't close all the way. Or a valve opening may get narrow. Heart valve disease can change how blood flows through the heart to the rest of the body."", 'score': 0.40974633819386036}, {'source': 'Echocardiogram.txt', 'text': 'Heart valve disease. An echocardiogram can show how the heart valves open and close. The test is often used to check for leaky heart valves. It can help diagnose valve disease such as heart valve regurgitation and valve stenosis.', 'score': 0.39742886490057727}, {'source': 'Heart Valve Disease.txt', 'text': 'Stenosis. The valve flaps become thick or stiff. Sometimes the flaps can join together. These changes can make the valve opening narrow. Less blood can flow through the narrowed valve.', 'score': 0.3645944269111013}]",True,True,0.21189622715338252
qa_017,Cardiac Ablation,Cardiac ablation.txt,What are the benefits of cardiac ablation?,"Cardiac ablation is minimally invasive and usually does not require a long hospital stay. It can restore a normal heart rhythm when medications fail or cause unwanted side effects, and in some cases it can be lifesaving.",One of the most valuable benefits of cardiac rehab is an improved quality of life. Some people who continue with cardiac rehab end up feeling better than they did before they had heart surgery or a heart condition. Cardiac ablation is a minimally invasive procedure that usually doesn’t require a prolonged hospital stay. A cardiac ablation procedure can restore a normal heart rhythm when medications fail or aren’t an ideal option because of their side effects. This procedure can even be lifesaving in some cases.,Cardiac rehabilitation.txt,0.2579239737080824,"[{'source': 'Cardiac rehabilitation.txt', 'text': 'One of the most valuable benefits of cardiac rehab is an improved quality of life. Some people who continue with cardiac rehab end up feeling better than they did before they had heart surgery or a heart condition.', 'score': 0.2579239737080824}, {'source': 'Cardiac ablation.txt', 'text': 'Cardiac ablation is a minimally invasive procedure that usually doesn’t require a prolonged hospital stay. A cardiac ablation procedure can restore a normal heart rhythm when medications fail or aren’t an ideal option because of their side effects. This procedure can even be lifesaving in some cases.', 'score': 0.22530365247480308}, {'source': 'Cardiac ablation.txt', 'text': 'Depending on the type of abnormal heart rhythm you have, a cardiac ablation may not work. And when the procedure works, the effect isn’t always immediate. You may have symptoms for several weeks before they improve, or you may need another ablation procedure in the future', 'score': 0.18477653661312177}]",False,True,0.5015603000293437
qa_025,Holter Monitor,Holter Monitor.txt,What is a Holter monitor?,"A Holter monitor is a small wearable device that records the heart's rhythm, usually for one to two days. It is used to detect irregular heartbeats, also called arrhythmias.","Water can damage a Holter monitor. Don't swim, shower or bathe for the entire time you're wearing a Holter monitor. If you have a wireless Holter monitor, you'll be shown how to disconnect and reconnect the sensors and the monitor so that you can shower or bathe. Holter monitors aren't usually affected by other electrical appliances. But some devices may interrupt the signal from the electrodes to the Holter monitor.",Holter Monitor.txt,0.5395635087170719,"[{'source': 'Holter Monitor.txt', 'text': ""Water can damage a Holter monitor. Don't swim, shower or bathe for the entire time you're wearing a Holter monitor. If you have a wireless Holter monitor, you'll be shown how to disconnect and reconnect the sensors and the monitor so that you can shower or bathe."", 'score': 0.5395635087170719}, {'source': 'Holter Monitor.txt', 'text': ""Holter monitors aren't usually affected by other electrical appliances. But some devices may interrupt the signal from the electrodes to the Holter monitor. If you have a Holter monitor, avoid the following:"", 'score': 0.5148625067950221}, {'source': 'Holter Monitor.txt', 'text': ""Your healthcare professional will review the Holter monitor test results and discuss them with you. Information from Holter monitor testing can show if you have a heart condition and if any heart medicines you currently take are or aren't working."", 'score': 0.4548025171998835}]",True,True,0.23837520995506184
qa_122,Heart Disease,Heart_Disease.txt,What are the main types of heart disease?,"Types of heart disease include coronary artery disease, arrhythmia, heart valve disease, cardiomyopathy, heart failure, congenital heart disease, and pericardial disease.",There are different types of heart valve disease. Sometimes a valve isn't formed or it doesn't close all the way. Or a valve opening may get narrow. Heart valve disease can change how blood flows through the heart to the rest of the body. There are various types of cardiomyopathy.,Heart Valve Disease.txt,0.19149796880138648,"[{'source': 'Heart Valve Disease.txt', 'text': ""There are different types of heart valve disease. Sometimes a valve isn't formed or it doesn't close all the way. Or a valve opening may get narrow. Heart valve disease can change how blood flows through the heart to the rest of the body."", 'score': 0.19149796880138648}, {'source': 'Cardiomyopathy.txt', 'text': 'There are various types of cardiomyopathy. The main types include dilated, hypertrophic and restrictive cardiomyopathy. Treatment includes medicines and sometimes surgically implanted devices and heart surgery. Some people with severe cardiomyopathy need a heart transplant. Treatment depends on the type of cardiomyopathy and how serious it is.', 'score': 0.18321311829952747}, {'source': 'Coronary Artery Disease.txt', 'text': 'There are two main types of coronary artery disease. Stable ischemic heart disease is a chronic condition in which the arteries gradually narrow over time, and symptoms are usually predictable. Acute coronary syndrome is a sudden condition caused by plaque rupture and blood clot formation, which can lead to a heart attack and requires immediate medical attention.', 'score': 0.18261806765719885}]",False,False,0.31045913919104196
qa_112,Electrocardiogram,Electrocardiogram.txt,When might an ECG be needed?,"An ECG may be needed for chest pain, shortness of breath, fatigue, dizziness, fainting, irregular heartbeats, monitoring medication effectiveness, pre-surgery assessment, evaluating high-risk individuals, or checking rhythm after a heart attack.","Before you get a Holter monitor, you'll have an electrocardiogram (ECG or EKG). An ECG is a quick and painless test. It uses sensors, called electrodes, taped to the chest to check the heart's rhythm. The test may be performed under different conditions. In a resting ECG, the patient lies still while the recording is taken.",Holter Monitor.txt,0.16725950948557924,"[{'source': 'Holter Monitor.txt', 'text': ""Before you get a Holter monitor, you'll have an electrocardiogram (ECG or EKG). An ECG is a quick and painless test. It uses sensors, called electrodes, taped to the chest to check the heart's rhythm."", 'score': 0.16725950948557924}, {'source': 'Electrocardiogram.txt', 'text': 'The test may be performed under different conditions. In a resting ECG, the patient lies still while the recording is taken. In a stress test ECG, the patient exercises on a treadmill or stationary bike while the heart activity is monitored.', 'score': 0.1425391193400419}, {'source': 'Pacemaker.txt', 'text': ""Holter monitor. This portable device is worn for a day or more to record the heart's rate and rhythm during daily activities. It may be done if an ECG doesn't give enough details about a heart condition. A Holter monitor may be able to see irregular heart rhythms that an ECG missed."", 'score': 0.13424360072187427}]",False,True,0.0690974615398284
qa_104,Circulation,circulation.txt,What is systemic circulation?,Systemic circulation carries oxygen-rich blood from the left ventricle into the aorta and then through arteries and capillaries to the body. Oxygen-poor blood returns to the right atrium through veins.,"There are two main types of blood circulation: pulmonary circulation and systemic circulation. Pulmonary circulation moves blood between the heart and the lungs, while systemic circulation moves blood between the heart and the rest of the body. The circulatory and respiratory systems work together to support the body. Pulmonary circulation enables external respiration, where oxygen is absorbed and carbon dioxide is released in the lungs. Systemic circulation enables internal respiration, where oxygen is delivered to cells and carbon dioxide is collected for removal.",circulation.txt,0.5490167463159702,"[{'source': 'circulation.txt', 'text': 'There are two main types of blood circulation: pulmonary circulation and systemic circulation. Pulmonary circulation moves blood between the heart and the lungs, while systemic circulation moves blood between the heart and the rest of the body.', 'score': 0.5490167463159702}, {'source': 'circulation.txt', 'text': 'The circulatory and respiratory systems work together to support the body. Pulmonary circulation enables external respiration, where oxygen is absorbed and carbon dioxide is released in the lungs. Systemic circulation enables internal respiration, where oxygen is delivered to cells and carbon dioxide is collected for removal.', 'score': 0.22487868043745765}, {'source': 'circulation.txt', 'text': 'Systemic circulation carries oxygenated blood from the heart to the rest of the body. Blood is pumped from the left ventricle into the aorta and then flows through arteries, arterioles, and capillaries. At the capillary level, oxygen and nutrients are delivered to tissues, and carbon dioxide and waste products are collected. The deoxygenated blood then returns to the heart through veins and enters the right atrium.', 'score': 0.19778956538573816}]",True,True,0.19958606029183132
qa_011,Blood Pressure Measurement,Blood pressure measurement.txt,What is the correct way to measure blood pressure?,"Before measuring blood pressure, avoid eating or drinking for 30 minutes, empty the bladder, and sit with the back supported for at least five minutes. Keep both feet flat on the floor, legs uncrossed, arm supported at chest height, cuff against bare skin, and avoid talking during the measurement.","Talk with your health care team about how often you should have your blood pressure measured or when to measure it yourself. People who have high blood pressure may need to measure their blood pressure more often than people who do not. Measuring your blood pressure is the only way to know whether you have high blood pressure. High blood pressure usually has no warning signs or symptoms, and many people do not know they have it. First, a health care professional wraps an inflatable cuff around your arm.",Blood pressure measurement.txt,0.4200477152511921,"[{'source': 'Blood pressure measurement.txt', 'text': 'Talk with your health care team about how often you should have your blood pressure measured or when to measure it yourself. People who have high blood pressure may need to measure their blood pressure more often than people who do not.', 'score': 0.4200477152511921}, {'source': 'Blood pressure measurement.txt', 'text': 'Measuring your blood pressure is the only way to know whether you have high blood pressure. High blood pressure usually has no warning signs or symptoms, and many people do not know they have it.', 'score': 0.232087710108546}, {'source': 'Blood pressure measurement.txt', 'text': 'First, a health care professional wraps an inflatable cuff around your arm. The health care professional then inflates the cuff, which gently tightens on your arm. The cuff has a gauge on it that will measure your blood pressure.', 'score': 0.1716402713262562}]",True,True,0.17398713264704624
qa_067,Stroke,Stroke.txt,What are risk factors for stroke?,"Stroke risk factors include older age, smoking or tobacco use, recreational drug use, alcohol use disorder, COVID-19, frequent migraines, high blood pressure, high cholesterol, and type 2 diabetes.","Heart disease risk factors are conditions, behaviors, and characteristics that increase the likelihood of developing heart disease. These include medical conditions, lifestyle factors, age, and family history. Some risk factors, such as age and genetics, cannot be controlled, while others can be managed through lifestyle changes or medical treatment. Risk factors for CAD include both non-modifiable and modifiable factors. Non-modifiable factors include age, particularly men over 45 and women over 55, and a family history of heart disease.",heart_disease_risk_factors.txt,0.33196420203995325,"[{'source': 'heart_disease_risk_factors.txt', 'text': 'Heart disease risk factors are conditions, behaviors, and characteristics that increase the likelihood of developing heart disease. These include medical conditions, lifestyle factors, age, and family history. Some risk factors, such as age and genetics, cannot be controlled, while others can be managed through lifestyle changes or medical treatment.', 'score': 0.33196420203995325}, {'source': 'Coronary Artery Disease.txt', 'text': 'Risk factors for CAD include both non-modifiable and modifiable factors. Non-modifiable factors include age, particularly men over 45 and women over 55, and a family history of heart disease. Modifiable risk factors include smoking, unhealthy diet, physical inactivity, high blood pressure, abnormal cholesterol levels, diabetes, obesity, sleep apnea, chronic kidney disease, autoimmune diseases, and certain hormonal or reproductive factors.', 'score': 0.2947092914646555}, {'source': 'Arrhythmia.txt', 'text': 'Several factors increase the risk of developing arrhythmia. These include tobacco use, alcohol consumption, high caffeine intake, and the use of stimulants such as certain medications or herbal supplements. Additional risk factors include high blood pressure, obesity (body mass index greater than 30), high blood sugar levels, and sleep apnea.', 'score': 0.20010816238803147}]",False,False,0.1651053732651689
qa_160,Prevention,prevention.txt,Why is managing diabetes important for heart disease prevention?,"Managing diabetes is important because diabetes is a cardiovascular risk factor. Keeping diabetes under control, along with managing blood pressure and cholesterol, can help lower the risk of heart disease.","Adequate sleep is important for heart health, as it supports the repair of blood vessels. Adults are generally recommended to get 7 to 9 hours of sleep per night. Maintaining a healthy weight helps control conditions such as high cholesterol, diabetes, and high blood pressure. Monitoring blood pressure and cholesterol levels, controlling blood glucose, and managing stress are also important components of long-term care. Heart disease can be prevented through healthy lifestyle habits.",treatment_for_heart_disease.txt,0.21384160742308345,"[{'source': 'treatment_for_heart_disease.txt', 'text': 'Adequate sleep is important for heart health, as it supports the repair of blood vessels. Adults are generally recommended to get 7 to 9 hours of sleep per night. Maintaining a healthy weight helps control conditions such as high cholesterol, diabetes, and high blood pressure. Monitoring blood pressure and cholesterol levels, controlling blood glucose, and managing stress are also important components of long-term care.', 'score': 0.21384160742308345}, {'source': 'prevention.txt', 'text': 'Heart disease can be prevented through healthy lifestyle habits. Key preventive measures include avoiding smoking, maintaining a balanced diet, engaging in regular physical activity, maintaining a healthy weight, managing cholesterol, blood pressure, and diabetes, getting adequate sleep, managing stress, and limiting alcohol consumption. These lifestyle changes are the most effective way to reduce the risk of heart disease, heart attack, and stroke.', 'score': 0.1591588678177197}, {'source': 'Heart_Disease.txt', 'text': 'Heart disease describes a variety of conditions that affect the heart. The most common type is coronary artery disease (CAD), also known as coronary heart disease, which causes narrowing of the arteries and can lead to a heart attack. Heart disease can also affect the heart muscle, valves, or electrical system.', 'score': 0.13762811280432968}]",False,True,0.2090780707163309
qa_086,Angiography,Angiography.txt,What are possible risks of angiography?,"Angiography is generally safe, but temporary effects may include bruising, soreness, or a small lump at the catheter insertion site. Rare serious complications can include allergic reaction to the contrast dye, stroke, or heart attack.","There are several types of angiography depending on the area of the body being examined. Coronary angiography focuses on the heart and nearby blood vessels, cerebral angiography examines blood vessels in the brain, pulmonary angiography looks at blood vessels in the lungs, and renal angiography evaluates blood vessels in the kidneys. Some forms of angiography use advanced imaging techniques instead of standard X-rays. These include CT angiography and MRI angiography, which provide detailed images using computed tomography or magnetic resonance imaging. Another specialized form is fluorescein angiography, which is used to examine blood vessels in the eyes.",Angiography.txt,0.23559480436626662,"[{'source': 'Angiography.txt', 'text': 'There are several types of angiography depending on the area of the body being examined. Coronary angiography focuses on the heart and nearby blood vessels, cerebral angiography examines blood vessels in the brain, pulmonary angiography looks at blood vessels in the lungs, and renal angiography evaluates blood vessels in the kidneys.', 'score': 0.23559480436626662}, {'source': 'Angiography.txt', 'text': 'Some forms of angiography use advanced imaging techniques instead of standard X-rays. These include CT angiography and MRI angiography, which provide detailed images using computed tomography or magnetic resonance imaging. Another specialized form is fluorescein angiography, which is used to examine blood vessels in the eyes.', 'score': 0.1949225342046405}, {'source': 'Heart Valve Disease.txt', 'text': 'If you have symptoms of possible heart valve disease, make an appointment for a health checkup. You may be sent to a doctor trained in heart diseases, called a cardiologist.', 'score': 0.11517784001075593}]",True,True,0.08566419305113065
qa_031,Pacemaker,Pacemaker.txt,What are the main types of pacemakers?,"The main types of pacemakers are single chamber, dual chamber, and biventricular pacemakers. A single chamber pacemaker usually sends signals to the lower right heart chamber, a dual chamber pacemaker sends signals to the upper and lower right chambers, and a biventricular pacemaker helps stimulate both lower chambers in some people with heart failure.","There are various types of cardiomyopathy. The main types include dilated, hypertrophic and restrictive cardiomyopathy. Treatment includes medicines and sometimes surgically implanted devices and heart surgery. Some people with severe cardiomyopathy need a heart transplant. Treatment depends on the type of cardiomyopathy and how serious it is.",Cardiomyopathy.txt,0.19964278446505201,"[{'source': 'Cardiomyopathy.txt', 'text': 'There are various types of cardiomyopathy. The main types include dilated, hypertrophic and restrictive cardiomyopathy. Treatment includes medicines and sometimes surgically implanted devices and heart surgery. Some people with severe cardiomyopathy need a heart transplant. Treatment depends on the type of cardiomyopathy and how serious it is.', 'score': 0.19964278446505201}, {'source': 'circulation.txt', 'text': 'There are two main types of blood circulation: pulmonary circulation and systemic circulation. Pulmonary circulation moves blood between the heart and the lungs, while systemic circulation moves blood between the heart and the rest of the body.', 'score': 0.15026937602502885}, {'source': 'Pacemaker.txt', 'text': ""Leads. These are flexible wires. One to three wires go in one or more of the heart's chambers. The wires send the electrical signals needed to correct an irregular heartbeat. Some newer pacemakers don't need leads. These devices are called leadless pacemakers."", 'score': 0.14664098488162736}]",False,True,0.050880049666886654
qa_136,Heart Failure,heart_failure.txt,What is the NYHA classification for heart failure?,"The NYHA classification describes symptom severity in heart failure. Class I has no limitation, Class II has symptoms during normal activity, Class III has symptoms with minimal activity, and Class IV has severe symptoms even at rest.","The New York Heart Association (NYHA) classification describes symptom severity. Class I involves no limitation during normal activity, with symptoms only during heavy exertion. Class II includes symptoms during normal activity. Class III involves symptoms with minimal activity, and may include symptoms at rest in more severe cases. Class IV represents severe heart failure with symptoms even at rest.",heart_failure.txt,0.20874115881147307,"[{'source': 'heart_failure.txt', 'text': 'The New York Heart Association (NYHA) classification describes symptom severity. Class I involves no limitation during normal activity, with symptoms only during heavy exertion. Class II includes symptoms during normal activity. Class III involves symptoms with minimal activity, and may include symptoms at rest in more severe cases. Class IV represents severe heart failure with symptoms even at rest.', 'score': 0.20874115881147307}, {'source': 'heart_failure.txt', 'text': 'Heart failure, also known as congestive heart failure (CHF), is a clinical syndrome in which the heart is unable to pump blood effectively due to structural or functional impairment. As a result, the body does not receive sufficient oxygen and nutrients. The most common cause of heart failure is ischemic heart disease, although other causes include hypertension, valvular disease, and myocarditis. Common symptoms include shortness of breath, fatigue, fluid retention, and edema.', 'score': 0.17511608763304054}, {'source': 'heart_failure.txt', 'text': 'Heart failure is classified based on disease progression. Stage A includes individuals at risk of heart failure without structural heart disease or symptoms, such as those with hypertension or diabetes. Stage B involves structural heart disease without symptoms. Stage C includes patients with structural heart disease and current or past symptoms. Stage D represents advanced heart failure with severe symptoms despite treatment.', 'score': 0.15065397302654082}]",True,True,0.7576877170596166
qa_002,Angioplasty and Stent,Angioplasty and stent.txt,What is the purpose of a stent during angioplasty?,A stent is a short wire mesh tube placed inside the artery during angioplasty. It stays in the artery permanently to help keep the vessel open and allow blood to flow more freely.,"The term ""angioplasty"" means using a balloon to stretch open a narrowed or blocked artery. However, most modern angioplasty procedures also involve inserting a short wire mesh tube, called a stent, into the artery during the procedure. The stent is left in place permanently to allow blood to flow more freely. If a stent is being used, this will be around the balloon before it's inserted. The stent will expand when the balloon is inflated and remains in place when the balloon is deflated and removed.",Angioplasty and stent.txt,0.3200984979065296,"[{'source': 'Angioplasty and stent.txt', 'text': 'The term ""angioplasty"" means using a balloon to stretch open a narrowed or blocked artery. However, most modern angioplasty procedures also involve inserting a short wire mesh tube, called a stent, into the artery during the procedure. The stent is left in place permanently to allow blood to flow more freely.', 'score': 0.3200984979065296}, {'source': 'Angioplasty and stent.txt', 'text': ""If a stent is being used, this will be around the balloon before it's inserted. The stent will expand when the balloon is inflated and remains in place when the balloon is deflated and removed."", 'score': 0.23791636684853104}, {'source': 'Coronary Artery Disease.txt', 'text': 'Medications may include antihypertensives to control blood pressure, statins to lower cholesterol, anti-anginal drugs such as nitroglycerin or ranolazine to relieve chest pain, and antiplatelet drugs to reduce the risk of blood clots. In more severe cases, procedures such as angioplasty with stent placement or coronary artery bypass grafting (CABG) may be required.', 'score': 0.15883016874202843}]",True,True,0.4442462949786139
qa_093,Atherosclerosis,Atherosclerosis.txt,What is atherosclerosis?,"Atherosclerosis is a condition in which plaque made of fat, cholesterol, calcium, and other substances builds up inside artery walls. This makes arteries narrower and less flexible, reducing blood flow.","Several factors increase the risk of developing atherosclerosis. These include increasing age, family history of cardiovascular disease, high blood pressure, high cholesterol, diabetes, smoking, lack of physical activity, and an unhealthy diet. Unhealthy diets that are high in saturated fats, trans fats, and cholesterol are linked to heart disease and atherosclerosis. Excess salt intake can also raise blood pressure and increase cardiovascular risk. Atherosclerosis develops due to damage to the inner lining of the arteries, known as the endothelium.",Atherosclerosis.txt,0.13168215943280842,"[{'source': 'Atherosclerosis.txt', 'text': 'Several factors increase the risk of developing atherosclerosis. These include increasing age, family history of cardiovascular disease, high blood pressure, high cholesterol, diabetes, smoking, lack of physical activity, and an unhealthy diet.', 'score': 0.13168215943280842}, {'source': 'heart_disease_risk_factors.txt', 'text': 'Unhealthy diets that are high in saturated fats, trans fats, and cholesterol are linked to heart disease and atherosclerosis. Excess salt intake can also raise blood pressure and increase cardiovascular risk.', 'score': 0.13005023644279856}, {'source': 'Atherosclerosis.txt', 'text': 'Atherosclerosis develops due to damage to the inner lining of the arteries, known as the endothelium. This damage can be caused by high cholesterol levels, especially LDL cholesterol, smoking, high blood pressure, diabetes, and other factors that trigger inflammation in the blood vessels.', 'score': 0.11418854291532275}]",True,True,0.06688262601624331
qa_148,Treatment for Heart Disease,treatment_for_heart_disease.txt,What lifestyle changes can help coronary heart disease?,"Lifestyle changes that can help coronary heart disease include eating a healthy diet rich in fruits, vegetables, and whole grains, limiting saturated fats and sodium, exercising regularly, quitting smoking, getting enough sleep, maintaining a healthy weight, and managing stress.","Heart disease describes a variety of conditions that affect the heart. The most common type is coronary artery disease (CAD), also known as coronary heart disease, which causes narrowing of the arteries and can lead to a heart attack. Heart disease can also affect the heart muscle, valves, or electrical system. Treatment for coronary heart disease depends on the severity of symptoms and any other existing health conditions. Symptoms may worsen over time as plaque builds up in the coronary arteries.",Heart_Disease.txt,0.24839056367435272,"[{'source': 'Heart_Disease.txt', 'text': 'Heart disease describes a variety of conditions that affect the heart. The most common type is coronary artery disease (CAD), also known as coronary heart disease, which causes narrowing of the arteries and can lead to a heart attack. Heart disease can also affect the heart muscle, valves, or electrical system.', 'score': 0.24839056367435272}, {'source': 'treatment_for_heart_disease.txt', 'text': 'Treatment for coronary heart disease depends on the severity of symptoms and any other existing health conditions. Symptoms may worsen over time as plaque builds up in the coronary arteries. Treatment typically includes a combination of heart-healthy lifestyle changes, medications, and medical procedures to prevent heart attack or other complications. Treatment planning is usually based on an individual’s 10-year or lifetime risk and is developed together with a healthcare provider.', 'score': 0.20162002925586428}, {'source': 'Coronary Artery Disease.txt', 'text': 'Coronary artery disease (CAD) is a condition in which the coronary arteries that supply oxygen-rich blood to the heart muscle become narrowed or blocked. This occurs due to plaque buildup, known as atherosclerosis, which reduces blood flow to the heart. CAD may remain asymptomatic for many years but can eventually lead to serious conditions such as heart attack, arrhythmia, or heart failure. It is also commonly referred to as coronary heart disease (CHD) or ischemic heart disease.', 'score': 0.2009652246320199}]",False,True,0.10736638119174717
qa_140,Hypertension,hypertension.txt,How is hypertension diagnosed?,"Hypertension is diagnosed by measuring blood pressure with a sphygmomanometer. Normal blood pressure is below 120/80 mmHg, elevated blood pressure is 120 to 129 systolic with less than 80 diastolic, and hypertension is 130/80 mmHg or above. Multiple readings over time are usually required.","Hypertension is diagnosed by measuring blood pressure using a sphygmomanometer. Blood pressure readings are classified as normal when below 120/80 mmHg, elevated when between 120–129 mmHg systolic and less than 80 mmHg diastolic, and hypertension when equal to or above 130/80 mmHg. Diagnosis typically requires multiple readings over time. Hypertension, or high blood pressure, is a condition in which the force of blood against the walls of the arteries is consistently too high. It is a major risk factor for heart disease, stroke, and kidney disease.",hypertension.txt,0.20210487155704454,"[{'source': 'hypertension.txt', 'text': 'Hypertension is diagnosed by measuring blood pressure using a sphygmomanometer. Blood pressure readings are classified as normal when below 120/80 mmHg, elevated when between 120–129 mmHg systolic and less than 80 mmHg diastolic, and hypertension when equal to or above 130/80 mmHg. Diagnosis typically requires multiple readings over time.', 'score': 0.20210487155704454}, {'source': 'hypertension.txt', 'text': 'Hypertension, or high blood pressure, is a condition in which the force of blood against the walls of the arteries is consistently too high. It is a major risk factor for heart disease, stroke, and kidney disease. Hypertension is often called a “silent killer” because it usually has no noticeable symptoms.', 'score': 0.11574831166313027}, {'source': 'Stroke.txt', 'text': 'If you think you or someone you’re with is having a stroke, immediately call 911 or your local emergency services number. Strokes are life-threatening and can be fatal. The sooner someone is diagnosed and treated, the more likely it is they’ll survive a stroke. Every second counts.', 'score': 0.08450072148361867}]",True,True,0.7436304487608013
qa_105,Coronary Artery Disease,Coronary Artery Disease.txt,What is coronary artery disease?,"Coronary artery disease, or CAD, is a condition in which the coronary arteries become narrowed or blocked due to plaque buildup. This reduces blood flow to the heart and can lead to heart attack, arrhythmia, or heart failure.",Diagnose coronary artery disease. The coronary arteries are the major blood vessels that bring blood and oxygen to the heart. Coronary artery disease happens when these arteries get damaged or diseased. Cholesterol deposits in the heart arteries and inflammation usually cause coronary artery disease. Heart disease describes a variety of conditions that affect the heart.,Stress test.txt,0.595014039787843,"[{'source': 'Stress test.txt', 'text': 'Diagnose coronary artery disease. The coronary arteries are the major blood vessels that bring blood and oxygen to the heart. Coronary artery disease happens when these arteries get damaged or diseased. Cholesterol deposits in the heart arteries and inflammation usually cause coronary artery disease.', 'score': 0.595014039787843}, {'source': 'Heart_Disease.txt', 'text': 'Heart disease describes a variety of conditions that affect the heart. The most common type is coronary artery disease (CAD), also known as coronary heart disease, which causes narrowing of the arteries and can lead to a heart attack. Heart disease can also affect the heart muscle, valves, or electrical system.', 'score': 0.3055013113748394}, {'source': 'Coronary Artery Disease.txt', 'text': 'Coronary artery disease (CAD) is a condition in which the coronary arteries that supply oxygen-rich blood to the heart muscle become narrowed or blocked. This occurs due to plaque buildup, known as atherosclerosis, which reduces blood flow to the heart. CAD may remain asymptomatic for many years but can eventually lead to serious conditions such as heart attack, arrhythmia, or heart failure. It is also commonly referred to as coronary heart disease (CHD) or ischemic heart disease.', 'score': 0.2687516728208954}]",False,True,0.2689310373294821
qa_092,Arrhythmia,Arrhythmia.txt,What complications can untreated arrhythmia cause?,"Untreated arrhythmia can lead to serious complications such as cardiomyopathy, cardiac arrest, and stroke. The risk depends on the type and severity of the rhythm problem.","CAD is a chronic condition that cannot be completely reversed, but its progression can be slowed with proper treatment and lifestyle changes. Recovery after procedures varies depending on the severity of the disease and the type of treatment. With appropriate management, many individuals can live long and functional lives, while untreated CAD significantly increases the risk of fatal complications. There is a small risk of heart-related complications from physical exercise. Cardiac rehab therapy is personalized.",Coronary Artery Disease.txt,0.13215552425351623,"[{'source': 'Coronary Artery Disease.txt', 'text': 'CAD is a chronic condition that cannot be completely reversed, but its progression can be slowed with proper treatment and lifestyle changes. Recovery after procedures varies depending on the severity of the disease and the type of treatment. With appropriate management, many individuals can live long and functional lives, while untreated CAD significantly increases the risk of fatal complications.', 'score': 0.13215552425351623}, {'source': 'Cardiac rehabilitation.txt', 'text': 'There is a small risk of heart-related complications from physical exercise. Cardiac rehab therapy is personalized. You do the amount of exercise and the kind of exercises that are right for you. Regular monitoring lowers the risk of complications.', 'score': 0.10336969040362139}, {'source': 'Echocardiogram.txt', 'text': 'Medicine given during a stress echocardiogram may temporarily cause a fast or irregular heartbeat, a flushing feeling, low blood pressure or an allergic reaction. Serious complications, such as a heart attack, are rare.', 'score': 0.09900167234250334}]",False,False,0.13372607067867803
